Sat Jun 10 01:23:23 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.4375, loss_tr: 20923, loss_t: 17899.6, testing: 0.166667, t2y: 0.5
seq2, epoch0, step: 60, training: 0.3125, loss_tr: 11955.1, loss_t: 4281.8, testing: 0.5, t2y: 0.833333
seq2, epoch0, step: 70, training: 0.75, loss_tr: 9935.6, loss_t: 4745.45, testing: 0.444444, t2y: 0.5
seq2, epoch1, step: 80, training: 0.75, loss_tr: 8340.46, loss_t: 1993.37, testing: 0.666667, t2y: 1
seq2, epoch1, step: 90, training: 0.875, loss_tr: 6346.72, loss_t: 1183.81, testing: 0.666667, t2y: 1
seq2, epoch1, step: 100, training: 0.9375, loss_tr: 4464.2, loss_t: 0, testing: 0.777778, t2y: 1
seq2, epoch1, step: 110, training: 0.875, loss_tr: 4026.32, loss_t: 0, testing: 0.777778, t2y: 1
seq2, epoch1, step: 120, training: 0.875, loss_tr: 3836.39, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch1, step: 130, training: 0.75, loss_tr: 6418.39, loss_t: 9.55302, testing: 0.833333, t2y: 1
seq2, epoch1, step: 140, training: 0.9375, loss_tr: 5458.06, loss_t: 9.55302, testing: 0.833333, t2y: 1
seq2, epoch1, step: 150, training: 0.9375, loss_tr: 4693.94, loss_t: 64.2491, testing: 0.722222, t2y: 1
seq2, epoch2, step: 160, training: 0.8125, loss_tr: 1863.99, loss_t: 54.6961, testing: 0.722222, t2y: 1
seq2, epoch2, step: 170, training: 0.875, loss_tr: 1210.99, loss_t: 242.637, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 180, training: 0.9375, loss_tr: 669.486, loss_t: 597.961, testing: 0.666667, t2y: 1
seq2, epoch2, step: 190, training: 1, loss_tr: 1310.26, loss_t: 699.989, testing: 0.611111, t2y: 1
seq2, epoch2, step: 200, training: 0.9375, loss_tr: 1358.22, loss_t: 512.048, testing: 0.722222, t2y: 1
seq2, epoch2, step: 210, training: 1, loss_tr: 1411.72, loss_t: 211.735, testing: 0.722222, t2y: 1
seq2, epoch2, step: 220, training: 0.875, loss_tr: 1221.77, loss_t: 109.706, testing: 0.777778, t2y: 1
seq2, epoch2, step: 230, training: 0.875, loss_tr: 1475.68, loss_t: 423.371, testing: 0.722222, t2y: 1
seq2, epoch3, step: 240, training: 1, loss_tr: 1803.19, loss_t: 561.329, testing: 0.722222, t2y: 1
seq2, epoch3, step: 250, training: 0.875, loss_tr: 1489.84, loss_t: 968.884, testing: 0.722222, t2y: 1
seq2, epoch3, step: 260, training: 1, loss_tr: 1228.59, loss_t: 679.344, testing: 0.722222, t2y: 1
seq2, epoch3, step: 270, training: 1, loss_tr: 889.525, loss_t: 506.352, testing: 0.722222, t2y: 0.833333
seq2, epoch3, step: 280, training: 0.75, loss_tr: 1388.8, loss_t: 223.329, testing: 0.666667, t2y: 0.833333
seq2, epoch3, step: 290, training: 0.9375, loss_tr: 1249.84, loss_t: 208.68, testing: 0.666667, t2y: 1
seq2, epoch3, step: 300, training: 1, loss_tr: 1254.65, loss_t: 319.474, testing: 0.666667, t2y: 1
seq2, epoch3, step: 310, training: 1, loss_tr: 585.188, loss_t: 194.943, testing: 0.666667, t2y: 1
seq2, epoch4, step: 320, training: 0.9375, loss_tr: 659.347, loss_t: 203.273, testing: 0.666667, t2y: 0.833333
seq2, epoch4, step: 330, training: 0.9375, loss_tr: 529.026, loss_t: 17.8063, testing: 0.722222, t2y: 1
seq2, epoch4, step: 340, training: 1, loss_tr: 494.773, loss_t: 17.8063, testing: 0.777778, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 293.584, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch4, step: 360, training: 0.9375, loss_tr: 293.584, loss_t: 0, testing: 0.777778, t2y: 1
seq2, epoch4, step: 370, training: 1, loss_tr: 276.745, loss_t: 0, testing: 0.777778, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 481.29, loss_t: 0, testing: 0.777778, t2y: 1
seq2, epoch4, step: 390, training: 0.875, loss_tr: 674.693, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 504.76, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 570.525, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 420, training: 0.9375, loss_tr: 528.811, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 430, training: 0.9375, loss_tr: 658.207, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 482.1, loss_t: 0, testing: 0.888889, t2y: 1
seq2, epoch5, step: 450, training: 1, loss_tr: 330.412, loss_t: 0, testing: 0.944444, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 420.429, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 470, training: 1, loss_tr: 289.656, loss_t: 38.7237, testing: 0.944444, t2y: 1
seq2, epoch6, step: 480, training: 1, loss_tr: 315.775, loss_t: 38.7237, testing: 0.888889, t2y: 1
seq2, epoch6, step: 490, training: 0.875, loss_tr: 432.307, loss_t: 38.7237, testing: 0.833333, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 458.321, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 566.389, loss_t: 0, testing: 0.833333, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.3125, loss_tr: 20626.6, loss_t: 22858.1, testing: 0, t2y: 0.166667
seq3, epoch0, step: 10, training: 0.6875, loss_tr: 18313.7, loss_t: 17785.5, testing: 0.0555556, t2y: 0.333333
seq3, epoch0, step: 20, training: 0.375, loss_tr: 14991, loss_t: 14194.2, testing: 0.111111, t2y: 0.333333
seq3, epoch0, step: 30, training: 0.5, loss_tr: 11223.7, loss_t: 10639, testing: 0.222222, t2y: 0.666667
seq3, epoch0, step: 40, training: 0.625, loss_tr: 9802.87, loss_t: 10548.5, testing: 0.277778, t2y: 0.666667
seq3, epoch0, step: 50, training: 0.5625, loss_tr: 9928.51, loss_t: 10458.6, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 60, training: 0.75, loss_tr: 8458.26, loss_t: 7381.66, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.8125, loss_tr: 7716.32, loss_t: 5591.24, testing: 0.388889, t2y: 1
seq3, epoch1, step: 80, training: 0.625, loss_tr: 6809.83, loss_t: 4173.05, testing: 0.444444, t2y: 0.666667
seq3, epoch1, step: 90, training: 0.6875, loss_tr: 7139.28, loss_t: 3952.45, testing: 0.555556, t2y: 0.833333
seq3, epoch1, step: 100, training: 0.625, loss_tr: 7269.86, loss_t: 5585.89, testing: 0.555556, t2y: 1
seq3, epoch1, step: 110, training: 0.6875, loss_tr: 6382, loss_t: 3741.78, testing: 0.611111, t2y: 0.833333
seq3, epoch1, step: 120, training: 0.8125, loss_tr: 5056.44, loss_t: 3767.99, testing: 0.555556, t2y: 1
seq3, epoch1, step: 130, training: 0.8125, loss_tr: 3599.76, loss_t: 3045.37, testing: 0.555556, t2y: 0.666667
seq3, epoch1, step: 140, training: 0.625, loss_tr: 2847.87, loss_t: 3402.12, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 150, training: 0.875, loss_tr: 2980.71, loss_t: 3112.36, testing: 0.5, t2y: 0.666667
seq3, epoch2, step: 160, training: 0.75, loss_tr: 2446.69, loss_t: 2156.72, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 170, training: 0.9375, loss_tr: 2227.53, loss_t: 1848.88, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 180, training: 0.9375, loss_tr: 1846.58, loss_t: 2028.78, testing: 0.611111, t2y: 1
seq3, epoch2, step: 190, training: 1, loss_tr: 2291.81, loss_t: 2299.05, testing: 0.5, t2y: 0.833333
seq3, epoch2, step: 200, training: 0.6875, loss_tr: 2172.47, loss_t: 2983.2, testing: 0.5, t2y: 0.666667
seq3, epoch2, step: 210, training: 0.9375, loss_tr: 2443.22, loss_t: 2839.51, testing: 0.555556, t2y: 0.833333
seq3, epoch2, step: 220, training: 0.875, loss_tr: 1570.53, loss_t: 2428.18, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 230, training: 0.9375, loss_tr: 1092.22, loss_t: 1644.13, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 240, training: 1, loss_tr: 668.305, loss_t: 1700.99, testing: 0.5, t2y: 0.833333
seq3, epoch3, step: 250, training: 0.8125, loss_tr: 1525.64, loss_t: 1666.15, testing: 0.444444, t2y: 0.833333
seq3, epoch3, step: 260, training: 0.9375, loss_tr: 2082.1, loss_t: 1595.41, testing: 0.555556, t2y: 0.833333
seq3, epoch3, step: 270, training: 0.875, loss_tr: 2119.31, loss_t: 1470.34, testing: 0.666667, t2y: 1
seq3, epoch3, step: 280, training: 0.9375, loss_tr: 1451.52, loss_t: 1534.76, testing: 0.722222, t2y: 1
seq3, epoch3, step: 290, training: 0.9375, loss_tr: 579.586, loss_t: 1394.32, testing: 0.777778, t2y: 1
seq3, epoch3, step: 300, training: 1, loss_tr: 512.062, loss_t: 1610.74, testing: 0.777778, t2y: 1
seq3, epoch3, step: 310, training: 1, loss_tr: 523.093, loss_t: 1829.23, testing: 0.666667, t2y: 0.833333
seq3, epoch4, step: 320, training: 1, loss_tr: 560.675, loss_t: 1938.85, testing: 0.555556, t2y: 0.833333
seq3, epoch4, step: 330, training: 0.9375, loss_tr: 671.205, loss_t: 1684.33, testing: 0.5, t2y: 0.833333
seq3, epoch4, step: 340, training: 1, loss_tr: 358.381, loss_t: 1179.44, testing: 0.611111, t2y: 1
seq3, epoch4, step: 350, training: 0.875, loss_tr: 549.806, loss_t: 969.959, testing: 0.722222, t2y: 0.833333
seq3, epoch4, step: 360, training: 1, loss_tr: 471.969, loss_t: 1138.64, testing: 0.777778, t2y: 1
seq3, epoch4, step: 370, training: 0.9375, loss_tr: 739.334, loss_t: 1671.95, testing: 0.722222, t2y: 0.833333
seq3, epoch4, step: 380, training: 0.8125, loss_tr: 644.936, loss_t: 2177.92, testing: 0.611111, t2y: 1
seq3, epoch4, step: 390, training: 1, loss_tr: 459.192, loss_t: 1943.65, testing: 0.555556, t2y: 1
seq3, epoch5, step: 400, training: 0.9375, loss_tr: 357.011, loss_t: 1313.92, testing: 0.611111, t2y: 1
seq3, epoch5, step: 410, training: 0.875, loss_tr: 430.958, loss_t: 633.803, testing: 0.611111, t2y: 1
seq3, epoch5, step: 420, training: 1, loss_tr: 672.428, loss_t: 584.503, testing: 0.611111, t2y: 0.833333
seq3, epoch5, step: 430, training: 1, loss_tr: 507.243, loss_t: 842.011, testing: 0.555556, t2y: 0.833333
seq3, epoch5, step: 440, training: 0.875, loss_tr: 628.176, loss_t: 1311.77, testing: 0.555556, t2y: 1
seq3, epoch5, step: 450, training: 1, loss_tr: 329.488, loss_t: 1528.67, testing: 0.555556, t2y: 1
seq3, epoch5, step: 460, training: 0.9375, loss_tr: 329.488, loss_t: 1467.76, testing: 0.611111, t2y: 1
seq3, epoch5, step: 470, training: 1, loss_tr: 18.7387, loss_t: 1010.74, testing: 0.722222, t2y: 1
seq3, epoch6, step: 480, training: 1, loss_tr: 18.7387, loss_t: 761.542, testing: 0.777778, t2y: 1
seq3, epoch6, step: 490, training: 0.9375, loss_tr: 101.019, loss_t: 785.836, testing: 0.722222, t2y: 1
seq3, epoch6, step: 500, training: 1, loss_tr: 229.381, loss_t: 1039.26, testing: 0.666667, t2y: 1
seq3, epoch6, step: 510, training: 1, loss_tr: 275.862, loss_t: 1141.49, testing: 0.611111, t2y: 1
 
The list of Classification Accuracy: [1.0, 0.83333333333333337, 0.5]
 [1.0, 1.0, 1.0]
 Mean Classification Accuracy is 0.777777777778, and top2 mean accuracy is 1.0
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 5 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.375, loss_tr: 18836, loss_t: 24891.2, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 10, training: 0.375, loss_tr: 21059.5, loss_t: 18355.7, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.3125, loss_tr: 19543.2, loss_t: 13337.1, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 30, training: 0.4375, loss_tr: 18906.8, loss_t: 8049.3, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.375, loss_tr: 15503.4, loss_t: 7568.82, testing: 0.388889, t2y: 0.833333
seq1, epoch0, step: 50, training: 0.75, loss_tr: 15167.5, loss_t: 4502.52, testing: 0.444444, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.4375, loss_tr: 12515.5, loss_t: 4329.6, testing: 0.388889, t2y: 0.5
seq1, epoch0, step: 70, training: 0.6875, loss_tr: 9167.77, loss_t: 3473.46, testing: 0.444444, t2y: 0.833333
seq1, epoch1, step: 80, training: 0.5, loss_tr: 7858.91, loss_t: 5542.66, testing: 0.444444, t2y: 0.666667
seq1, epoch1, step: 90, training: 0.5, loss_tr: 6975.97, loss_t: 3671.93, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 100, training: 0.6875, loss_tr: 6464.44, loss_t: 4136.75, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 110, training: 0.8125, loss_tr: 5788, loss_t: 1981.58, testing: 0.777778, t2y: 1
seq1, epoch1, step: 120, training: 0.9375, loss_tr: 5233.13, loss_t: 1336.94, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 130, training: 0.9375, loss_tr: 4642.3, loss_t: 524.035, testing: 0.833333, t2y: 1
seq1, epoch1, step: 140, training: 0.75, loss_tr: 2961.47, loss_t: 998.686, testing: 0.777778, t2y: 0.833333
seq1, epoch1, step: 150, training: 0.9375, loss_tr: 1988.19, loss_t: 677.707, testing: 0.777778, t2y: 1
seq1, epoch2, step: 160, training: 1, loss_tr: 2325.18, loss_t: 689.876, testing: 0.722222, t2y: 0.833333
seq1, epoch2, step: 170, training: 0.875, loss_tr: 2382.99, loss_t: 170.575, testing: 0.777778, t2y: 1
seq1, epoch2, step: 180, training: 0.875, loss_tr: 2367.11, loss_t: 170.575, testing: 0.833333, t2y: 1
seq1, epoch2, step: 190, training: 1, loss_tr: 1560.51, loss_t: 92.9158, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 0.9375, loss_tr: 1443.64, loss_t: 162.743, testing: 0.888889, t2y: 0.833333
seq1, epoch2, step: 210, training: 0.875, loss_tr: 1900.94, loss_t: 197.7, testing: 0.833333, t2y: 1
seq1, epoch2, step: 220, training: 0.875, loss_tr: 2071.77, loss_t: 225.686, testing: 0.833333, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 1461.52, loss_t: 76.7313, testing: 0.888889, t2y: 1
seq1, epoch3, step: 240, training: 0.75, loss_tr: 1144.35, loss_t: 370.832, testing: 0.888889, t2y: 0.833333
seq1, epoch3, step: 250, training: 1, loss_tr: 1270.56, loss_t: 331.443, testing: 0.944444, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 1216.37, loss_t: 499.706, testing: 0.888889, t2y: 0.833333
seq1, epoch3, step: 270, training: 0.9375, loss_tr: 602.28, loss_t: 588.201, testing: 0.888889, t2y: 0.833333
seq1, epoch3, step: 280, training: 1, loss_tr: 332.514, loss_t: 853.666, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 290, training: 1, loss_tr: 394.329, loss_t: 856.307, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 300, training: 1, loss_tr: 529.272, loss_t: 694.824, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 310, training: 1, loss_tr: 891.717, loss_t: 436.334, testing: 0.833333, t2y: 1
seq1, epoch4, step: 320, training: 0.875, loss_tr: 832.065, loss_t: 439.522, testing: 0.833333, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 677.675, loss_t: 322.869, testing: 0.833333, t2y: 0.833333
seq1, epoch4, step: 340, training: 1, loss_tr: 304.281, loss_t: 315.895, testing: 0.888889, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 437.971, loss_t: 233.995, testing: 0.888889, t2y: 1
seq1, epoch4, step: 360, training: 0.9375, loss_tr: 495.324, loss_t: 94.5785, testing: 0.944444, t2y: 1
seq1, epoch4, step: 370, training: 0.9375, loss_tr: 309.605, loss_t: 118.392, testing: 0.944444, t2y: 1
seq1, epoch4, step: 380, training: 0.9375, loss_tr: 136.996, loss_t: 248.739, testing: 0.944444, t2y: 0.833333
seq1, epoch4, step: 390, training: 1, loss_tr: 245.649, loss_t: 399.305, testing: 0.888889, t2y: 0.833333
seq1, epoch5, step: 400, training: 1, loss_tr: 516.203, loss_t: 375.491, testing: 0.888889, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 559.552, loss_t: 184.935, testing: 0.888889, t2y: 0.833333
seq1, epoch5, step: 420, training: 1, loss_tr: 323.713, loss_t: 222.064, testing: 0.888889, t2y: 1
seq1, epoch5, step: 430, training: 0.9375, loss_tr: 43.3486, loss_t: 320.115, testing: 0.833333, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 99.6077, loss_t: 316.37, testing: 0.833333, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 149.539, loss_t: 179.764, testing: 0.833333, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 163.067, loss_t: 342.056, testing: 0.833333, t2y: 0.833333
seq1, epoch5, step: 470, training: 1, loss_tr: 64.0867, loss_t: 426.304, testing: 0.833333, t2y: 0.833333
seq1, epoch6, step: 480, training: 1, loss_tr: 62.9298, loss_t: 627.862, testing: 0.833333, t2y: 1
seq1, epoch6, step: 490, training: 0.9375, loss_tr: 87.4393, loss_t: 686.46, testing: 0.833333, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 86.8119, loss_t: 938.656, testing: 0.833333, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 181.95, loss_t: 1068.21, testing: 0.833333, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.3125, loss_tr: 21244.6, loss_t: 21042.5, testing: 0.333333, t2y: 0.333333
seq2, epoch0, step: 10, training: 0.1875, loss_tr: 20203.4, loss_t: 22230.7, testing: 0.277778, t2y: 0.166667
seq2, epoch0, step: 20, training: 0.4375, loss_tr: 20288.5, loss_t: 21075.9, testing: 0.277778, t2y: 0.5
seq2, epoch0, step: 30, training: 0.6875, loss_tr: 18790, loss_t: 16023.3, testing: 0.277778, t2y: 0.5
seq2, epoch0, step: 40, training: 0.5625, loss_tr: 14098, loss_t: 9397.58, testing: 0.388889, t2y: 0.666667
seq2, epoch0, step: 50, training: 0.75, loss_tr: 10186.1, loss_t: 5542.3, testing: 0.444444, t2y: 0.833333
seq2, epoch0, step: 60, training: 0.75, loss_tr: 6662.34, loss_t: 6011.23, testing: 0.444444, t2y: 0.5
seq2, epoch0, step: 70, training: 0.9375, loss_tr: 8634.6, loss_t: 4669.92, testing: 0.444444, t2y: 0.833333
seq2, epoch1, step: 80, training: 0.75, loss_tr: 7106.07, loss_t: 3186.6, testing: 0.5, t2y: 0.833333
seq2, epoch1, step: 90, training: 0.875, loss_tr: 6612.21, loss_t: 1690.73, testing: 0.555556, t2y: 0.833333
seq2, epoch1, step: 100, training: 0.6875, loss_tr: 5132.18, loss_t: 2114.44, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 110, training: 0.9375, loss_tr: 3737.59, loss_t: 1870.59, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 120, training: 0.8125, loss_tr: 2974.13, loss_t: 1880.92, testing: 0.722222, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 2394.28, loss_t: 1221.91, testing: 0.722222, t2y: 1
seq2, epoch1, step: 140, training: 0.875, loss_tr: 2594.94, loss_t: 2294.69, testing: 0.666667, t2y: 0.666667
seq2, epoch1, step: 150, training: 0.8125, loss_tr: 2763.64, loss_t: 1694.46, testing: 0.722222, t2y: 0.833333
seq2, epoch2, step: 160, training: 0.9375, loss_tr: 2069.18, loss_t: 1964.73, testing: 0.722222, t2y: 0.833333
seq2, epoch2, step: 170, training: 1, loss_tr: 2032.04, loss_t: 614.99, testing: 0.888889, t2y: 1
seq2, epoch2, step: 180, training: 1, loss_tr: 1457.96, loss_t: 270.271, testing: 0.944444, t2y: 1
seq2, epoch2, step: 190, training: 0.875, loss_tr: 1202.1, loss_t: 0, testing: 1, t2y: 1
seq2, epoch2, step: 200, training: 1, loss_tr: 851.774, loss_t: 120.2, testing: 0.888889, t2y: 1
seq2, epoch2, step: 210, training: 0.875, loss_tr: 459.831, loss_t: 120.2, testing: 0.888889, t2y: 1
seq2, epoch2, step: 220, training: 0.9375, loss_tr: 902.478, loss_t: 120.2, testing: 0.888889, t2y: 1
seq2, epoch2, step: 230, training: 0.9375, loss_tr: 1084.44, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 240, training: 0.9375, loss_tr: 1107.62, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 250, training: 0.9375, loss_tr: 665.96, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 260, training: 0.9375, loss_tr: 892.195, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 270, training: 1, loss_tr: 1123.94, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 280, training: 1, loss_tr: 812.549, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 290, training: 1, loss_tr: 540.828, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 300, training: 0.9375, loss_tr: 312.091, loss_t: 0, testing: 1, t2y: 1
seq2, epoch3, step: 310, training: 1, loss_tr: 312.091, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 320, training: 1, loss_tr: 348.428, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 330, training: 1, loss_tr: 451.113, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 340, training: 0.9375, loss_tr: 566.011, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 264.594, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 198.285, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 370, training: 1, loss_tr: 182.401, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 347.253, loss_t: 0, testing: 1, t2y: 1
seq2, epoch4, step: 390, training: 0.9375, loss_tr: 408.031, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 501.451, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 388.043, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 420, training: 0.9375, loss_tr: 260.043, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 430, training: 1, loss_tr: 67.6083, loss_t: 0, testing: 1, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 47.8964, loss_t: 0, testing: 0.944444, t2y: 1
seq2, epoch5, step: 450, training: 1, loss_tr: 48.0321, loss_t: 0, testing: 0.888889, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 48.0321, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch5, step: 470, training: 1, loss_tr: 158.606, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch6, step: 480, training: 0.9375, loss_tr: 261.9, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 261.9, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 238.804, loss_t: 0, testing: 0.833333, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 135.374, loss_t: 0, testing: 0.833333, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.0625, loss_tr: 30885.6, loss_t: 13720.4, testing: 0.166667, t2y: 0.333333
seq3, epoch0, step: 10, training: 0.5, loss_tr: 26928.7, loss_t: 13480, testing: 0.166667, t2y: 0.5
seq3, epoch0, step: 20, training: 0.25, loss_tr: 23820, loss_t: 11079.7, testing: 0.222222, t2y: 0.666667
seq3, epoch0, step: 30, training: 0.6875, loss_tr: 17740.7, loss_t: 9117.79, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 40, training: 0.625, loss_tr: 14967.3, loss_t: 5224, testing: 0.388889, t2y: 0.833333
seq3, epoch0, step: 50, training: 0.625, loss_tr: 11146.7, loss_t: 5256.21, testing: 0.5, t2y: 0.833333
seq3, epoch0, step: 60, training: 0.875, loss_tr: 8578.5, loss_t: 4504.19, testing: 0.5, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.8125, loss_tr: 7149.32, loss_t: 5486.33, testing: 0.5, t2y: 0.833333
seq3, epoch1, step: 80, training: 0.5, loss_tr: 6041.71, loss_t: 3957.84, testing: 0.5, t2y: 0.666667
seq3, epoch1, step: 90, training: 0.875, loss_tr: 6035.1, loss_t: 3563.58, testing: 0.555556, t2y: 0.666667
seq3, epoch1, step: 100, training: 1, loss_tr: 5078.7, loss_t: 2906.95, testing: 0.666667, t2y: 0.833333
seq3, epoch1, step: 110, training: 0.875, loss_tr: 3831.76, loss_t: 3189.11, testing: 0.5, t2y: 0.5
seq3, epoch1, step: 120, training: 1, loss_tr: 3314.54, loss_t: 3198.75, testing: 0.388889, t2y: 0.833333
seq3, epoch1, step: 130, training: 0.75, loss_tr: 3524.48, loss_t: 4201.82, testing: 0.277778, t2y: 0.666667
seq3, epoch1, step: 140, training: 0.9375, loss_tr: 2896.06, loss_t: 4997.87, testing: 0.388889, t2y: 0.666667
seq3, epoch1, step: 150, training: 0.9375, loss_tr: 3300.71, loss_t: 4683.4, testing: 0.5, t2y: 0.833333
seq3, epoch2, step: 160, training: 1, loss_tr: 2839.13, loss_t: 3447.25, testing: 0.555556, t2y: 0.666667
seq3, epoch2, step: 170, training: 0.8125, loss_tr: 3228.23, loss_t: 2226.04, testing: 0.555556, t2y: 0.666667
seq3, epoch2, step: 180, training: 0.9375, loss_tr: 2068.97, loss_t: 2436.81, testing: 0.555556, t2y: 0.666667
seq3, epoch2, step: 190, training: 0.9375, loss_tr: 1527.15, loss_t: 2886.13, testing: 0.555556, t2y: 0.666667
seq3, epoch2, step: 200, training: 1, loss_tr: 758.833, loss_t: 2968.29, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 210, training: 0.875, loss_tr: 543.12, loss_t: 2537.56, testing: 0.611111, t2y: 0.833333
seq3, epoch2, step: 220, training: 0.9375, loss_tr: 488.845, loss_t: 2104.21, testing: 0.722222, t2y: 0.833333
seq3, epoch2, step: 230, training: 0.9375, loss_tr: 716.01, loss_t: 2459.48, testing: 0.722222, t2y: 0.833333
seq3, epoch3, step: 240, training: 1, loss_tr: 1190.92, loss_t: 2133.34, testing: 0.722222, t2y: 0.833333
seq3, epoch3, step: 250, training: 0.9375, loss_tr: 1299.69, loss_t: 2058.2, testing: 0.611111, t2y: 0.833333
seq3, epoch3, step: 260, training: 0.875, loss_tr: 1680.72, loss_t: 1740.19, testing: 0.555556, t2y: 0.666667
