Fri Apr  7 09:41:45 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
step 0, training: 0.466667, testing: 0.774194, anv: 0.0774194, best 0.0774194 
step 2680, training: 1, testing: 1, anv: 0.955172, best 0.989655 
step 2700, training: 1, testing: 1, anv: 0.962069, best 0.989655 
step 2720, training: 0.933333, testing: 0.931035, anv: 0.958621, best 0.989655 
step 2740, training: 1, testing: 0.965517, anv: 0.958621, best 0.989655 
step 2760, training: 0.933333, testing: 0.965517, anv: 0.958621, best 0.989655 
step 2780, training: 1, testing: 1, anv: 0.968966, best 0.989655 
step 2800, training: 1, testing: 1, anv: 0.968966, best 0.989655 
step 2820, training: 1, testing: 1, anv: 0.975862, best 0.989655 
step 2840, training: 1, testing: 1, anv: 0.97931, best 0.989655 
step 2860, training: 0.8, testing: 0.931035, anv: 0.97931, best 0.989655 
step 2880, training: 1, testing: 1, anv: 0.97931, best 0.989655 
step 2900, training: 0.933333, testing: 0.827586, anv: 0.962069, best 0.989655 
step 2920, training: 1, testing: 0.965517, anv: 0.965517, best 0.989655 
step 2940, training: 0.933333, testing: 0.965517, anv: 0.965517, best 0.989655 
step 2960, training: 1, testing: 1, anv: 0.968966, best 0.989655 
step 2980, training: 1, testing: 0.896552, anv: 0.958621, best 0.989655 
step 3000, training: 1, testing: 1, anv: 0.958621, best 0.989655 
step 3020, training: 1, testing: 1, anv: 0.958621, best 0.989655 
step 3040, training: 0.866667, testing: 0.931035, anv: 0.951724, best 0.989655 
step 3060, training: 1, testing: 0.965517, anv: 0.955172, best 0.989655 
step 3080, training: 1, testing: 0.931035, anv: 0.948276, best 0.989655 
step 3100, training: 1, testing: 1, anv: 0.965517, best 0.989655 
step 3120, training: 1, testing: 0.965517, anv: 0.965517, best 0.989655 
step 3140, training: 1, testing: 1, anv: 0.968966, best 0.989655 
step 3160, training: 1, testing: 0.965517, anv: 0.965517, best 0.989655 
step 3180, training: 0.866667, testing: 0.965517, anv: 0.972414, best 0.989655 
step 3200, training: 1, testing: 1, anv: 0.972414, best 0.989655 
step 3220, training: 0.933333, testing: 0.827586, anv: 0.955172, best 0.989655 
step 3240, training: 1, testing: 1, anv: 0.962069, best 0.989655 
step 3260, training: 0.933333, testing: 0.965517, anv: 0.962069, best 0.989655 
step 3280, training: 1, testing: 0.931035, anv: 0.962069, best 0.989655 
step 3300, training: 1, testing: 1, anv: 0.962069, best 0.989655 
step 3320, training: 1, testing: 0.965517, anv: 0.962069, best 0.989655 
step 3340, training: 1, testing: 1, anv: 0.962069, best 0.989655 
step 3360, training: 1, testing: 0.965517, anv: 0.962069, best 0.989655 
step 3380, training: 1, testing: 1, anv: 0.965517, best 0.989655 
step 3400, training: 1, testing: 0.931035, anv: 0.958621, best 0.989655 
step 3420, training: 0.8, testing: 0.965517, anv: 0.972414, best 0.989655 
step 3440, training: 1, testing: 0.965517, anv: 0.968966, best 0.989655 
step 3460, training: 1, testing: 0.896552, anv: 0.962069, best 0.989655 
step 3480, training: 0.866667, testing: 0.827586, anv: 0.951724, best 0.989655 
step 3500, training: 1, testing: 0.931035, anv: 0.944828, best 0.989655 
step 3520, training: 1, testing: 0.931035, anv: 0.941379, best 0.989655 
step 3540, training: 1, testing: 0.931035, anv: 0.934483, best 0.989655 
step 3560, training: 1, testing: 0.827586, anv: 0.92069, best 0.989655 
step 3580, training: 1, testing: 0.965517, anv: 0.917241, best 0.989655 
step 3600, training: 1, testing: 1, anv: 0.924138, best 0.989655 
step 3620, training: 1, testing: 1, anv: 0.927586, best 0.989655 
step 3640, training: 1, testing: 0.862069, anv: 0.917241, best 0.989655 
step 3660, training: 0.933333, testing: 0.965517, anv: 0.924138, best 0.989655 
step 3680, training: 1, testing: 0.965517, anv: 0.937931, best 0.989655 
step 3700, training: 1, testing: 0.896552, anv: 0.934483, best 0.989655 
step 3720, training: 1, testing: 0.965517, anv: 0.937931, best 0.989655 
step 3740, training: 1, testing: 0.965517, anv: 0.941379, best 0.989655 
step 3760, training: 1, testing: 1, anv: 0.958621, best 0.989655 
step 3780, training: 0.933333, testing: 0.862069, anv: 0.948276, best 0.989655 
step 3800, training: 0.933333, testing: 0.862069, anv: 0.934483, best 0.989655 
step 3820, training: 0.933333, testing: 0.931035, anv: 0.927586, best 0.989655 
step 3840, training: 1, testing: 0.965517, anv: 0.937931, best 0.989655 
step 3860, training: 1, testing: 0.965517, anv: 0.937931, best 0.989655 
step 3880, training: 0.933333, testing: 0.965517, anv: 0.937931, best 0.989655 
step 3900, training: 1, testing: 0.931035, anv: 0.941379, best 0.989655 
step 3920, training: 1, testing: 0.827586, anv: 0.927586, best 0.989655 
step 3940, training: 0.866667, testing: 0.965517, anv: 0.927586, best 0.989655 
step 3960, training: 1, testing: 0.965517, anv: 0.924138, best 0.989655 
step 3980, training: 0.933333, testing: 0.965517, anv: 0.934483, best 0.989655 
step 4000, training: 1, testing: 0.965517, anv: 0.944828, best 0.989655 
 
****************************************
current sequence is 8
****************************************
step 0, training: 0, testing: 0.025, anv: 0.0025, best 0.0025 
step 20, training: 0.8, testing: 0.825, anv: 0.085, best 0.085 
step 40, training: 0.666667, testing: 0.85, anv: 0.17, best 0.17 
step 60, training: 0.8, testing: 0.825, anv: 0.2525, best 0.2525 
step 80, training: 0.6, testing: 0.85, anv: 0.3375, best 0.3375 
step 100, training: 0.866667, testing: 0.875, anv: 0.425, best 0.425 
step 120, training: 0.733333, testing: 0.9, anv: 0.515, best 0.515 
step 140, training: 0.8, testing: 0.85, anv: 0.6, best 0.6 
step 160, training: 0.866667, testing: 0.925, anv: 0.6925, best 0.6925 
step 180, training: 0.8, testing: 0.975, anv: 0.79, best 0.79 
step 200, training: 0.933333, testing: 0.925, anv: 0.88, best 0.88 
step 220, training: 0.866667, testing: 0.925, anv: 0.89, best 0.89 
step 240, training: 0.933333, testing: 0.85, anv: 0.89, best 0.89 
step 260, training: 1, testing: 0.925, anv: 0.9, best 0.9 
step 280, training: 0.866667, testing: 0.95, anv: 0.91, best 0.91 
step 300, training: 0.933333, testing: 1, anv: 0.9225, best 0.9225 
step 320, training: 0.866667, testing: 0.925, anv: 0.925, best 0.925 
step 340, training: 0.866667, testing: 0.95, anv: 0.935, best 0.935 
step 360, training: 0.866667, testing: 0.95, anv: 0.9375, best 0.9375 
step 380, training: 1, testing: 0.975, anv: 0.9375, best 0.9375 
step 400, training: 0.733333, testing: 1, anv: 0.945, best 0.945 
step 420, training: 0.8, testing: 0.975, anv: 0.95, best 0.95 
step 440, training: 0.933333, testing: 0.95, anv: 0.96, best 0.96 
step 460, training: 0.933333, testing: 0.975, anv: 0.965, best 0.965 
step 480, training: 0.866667, testing: 0.975, anv: 0.9675, best 0.9675 
step 500, training: 0.933333, testing: 0.95, anv: 0.9625, best 0.9675 
step 520, training: 1, testing: 0.9, anv: 0.96, best 0.9675 
step 540, training: 1, testing: 1, anv: 0.965, best 0.9675 
step 560, training: 0.933333, testing: 0.9, anv: 0.96, best 0.9675 
step 580, training: 1, testing: 0.95, anv: 0.9575, best 0.9675 
step 600, training: 1, testing: 0.975, anv: 0.955, best 0.9675 
step 620, training: 1, testing: 0.975, anv: 0.955, best 0.9675 
step 640, training: 0.733333, testing: 0.975, anv: 0.9575, best 0.9675 
step 660, training: 0.733333, testing: 0.95, anv: 0.955, best 0.9675 
step 680, training: 0.933333, testing: 0.975, anv: 0.955, best 0.9675 
step 700, training: 0.866667, testing: 0.95, anv: 0.955, best 0.9675 
step 720, training: 1, testing: 0.975, anv: 0.9625, best 0.9675 
step 740, training: 1, testing: 0.9, anv: 0.9525, best 0.9675 
step 760, training: 1, testing: 1, anv: 0.9625, best 0.9675 
step 780, training: 0.933333, testing: 0.925, anv: 0.96, best 0.9675 
step 800, training: 1, testing: 1, anv: 0.9625, best 0.9675 
step 820, training: 0.866667, testing: 1, anv: 0.965, best 0.9675 
step 840, training: 0.933333, testing: 0.95, anv: 0.9625, best 0.9675 
step 860, training: 0.866667, testing: 1, anv: 0.9675, best 0.9675 
step 880, training: 1, testing: 0.95, anv: 0.965, best 0.9675 
step 900, training: 0.933333, testing: 0.975, anv: 0.9675, best 0.9675 
step 920, training: 0.933333, testing: 1, anv: 0.97, best 0.97 
step 940, training: 0.866667, testing: 0.95, anv: 0.975, best 0.975 
step 960, training: 1, testing: 0.975, anv: 0.9725, best 0.975 
step 980, training: 1, testing: 0.95, anv: 0.975, best 0.975 
step 1000, training: 0.866667, testing: 0.975, anv: 0.9725, best 0.975 
step 1020, training: 0.933333, testing: 1, anv: 0.9725, best 0.975 
step 1040, training: 0.933333, testing: 0.95, anv: 0.9725, best 0.975 
step 1060, training: 0.933333, testing: 0.95, anv: 0.9675, best 0.975 
step 1080, training: 0.533333, testing: 0.95, anv: 0.9675, best 0.975 
step 1100, training: 0.733333, testing: 0.9, anv: 0.96, best 0.975 
step 1120, training: 1, testing: 0.9, anv: 0.95, best 0.975 
step 1140, training: 0.933333, testing: 0.975, anv: 0.9525, best 0.975 
step 1160, training: 0.933333, testing: 0.975, anv: 0.9525, best 0.975 
step 1180, training: 1, testing: 0.95, anv: 0.9525, best 0.975 
step 1200, training: 0.933333, testing: 1, anv: 0.955, best 0.975 
step 1220, training: 0.933333, testing: 0.975, anv: 0.9525, best 0.975 
step 1240, training: 0.933333, testing: 0.975, anv: 0.955, best 0.975 
step 1260, training: 0.933333, testing: 0.975, anv: 0.9575, best 0.975 
step 1280, training: 0.866667, testing: 0.95, anv: 0.9575, best 0.975 
step 1300, training: 1, testing: 0.925, anv: 0.96, best 0.975 
step 1320, training: 1, testing: 0.925, anv: 0.9625, best 0.975 
step 1340, training: 0.933333, testing: 0.925, anv: 0.9575, best 0.975 
step 1360, training: 0.866667, testing: 0.975, anv: 0.9575, best 0.975 
step 1380, training: 1, testing: 0.975, anv: 0.96, best 0.975 
step 1400, training: 0.866667, testing: 0.975, anv: 0.9575, best 0.975 
step 1420, training: 1, testing: 0.975, anv: 0.9575, best 0.975 
step 1440, training: 0.933333, testing: 1, anv: 0.96, best 0.975 
step 1460, training: 0.933333, testing: 0.975, anv: 0.96, best 0.975 
step 1480, training: 1, testing: 0.975, anv: 0.9625, best 0.975 
step 1500, training: 1, testing: 0.975, anv: 0.9675, best 0.975 
step 1520, training: 0.8, testing: 0.975, anv: 0.9725, best 0.975 
step 1540, training: 1, testing: 1, anv: 0.98, best 0.98 
step 1560, training: 0.933333, testing: 0.95, anv: 0.9775, best 0.98 
step 1580, training: 0.933333, testing: 0.975, anv: 0.9775, best 0.98 
step 1600, training: 1, testing: 0.925, anv: 0.9725, best 0.98 
step 1620, training: 1, testing: 1, anv: 0.975, best 0.98 
step 1640, training: 0.933333, testing: 0.95, anv: 0.97, best 0.98 
step 1660, training: 0.866667, testing: 0.975, anv: 0.97, best 0.98 
step 1680, training: 1, testing: 0.975, anv: 0.97, best 0.98 
step 1700, training: 0.933333, testing: 1, anv: 0.9725, best 0.98 
step 1720, training: 0.933333, testing: 0.925, anv: 0.9675, best 0.98 
step 1740, training: 0.933333, testing: 0.925, anv: 0.96, best 0.98 
step 1760, training: 1, testing: 0.95, anv: 0.96, best 0.98 
step 1780, training: 0.866667, testing: 0.975, anv: 0.96, best 0.98 
step 1800, training: 0.866667, testing: 0.925, anv: 0.96, best 0.98 
step 1820, training: 1, testing: 0.95, anv: 0.955, best 0.98 
step 1840, training: 0.933333, testing: 0.95, anv: 0.955, best 0.98 
step 1860, training: 1, testing: 0.95, anv: 0.9525, best 0.98 
step 1880, training: 1, testing: 0.975, anv: 0.9525, best 0.98 
step 1900, training: 0.933333, testing: 0.925, anv: 0.945, best 0.98 
step 1920, training: 0.933333, testing: 0.9, anv: 0.9425, best 0.98 
step 1940, training: 0.933333, testing: 0.95, anv: 0.945, best 0.98 
step 1960, training: 1, testing: 0.875, anv: 0.9375, best 0.98 
step 1980, training: 1, testing: 0.975, anv: 0.9375, best 0.98 
step 2000, training: 1, testing: 0.975, anv: 0.9425, best 0.98 
step 2020, training: 1, testing: 1, anv: 0.9475, best 0.98 
step 2040, training: 0.866667, testing: 0.925, anv: 0.945, best 0.98 
step 2060, training: 1, testing: 1, anv: 0.95, best 0.98 
step 2080, training: 1, testing: 1, anv: 0.9525, best 0.98 
step 2100, training: 0.866667, testing: 0.925, anv: 0.9525, best 0.98 
step 2120, training: 0.866667, testing: 0.9, anv: 0.9525, best 0.98 
step 2140, training: 1, testing: 1, anv: 0.9575, best 0.98 
step 2160, training: 1, testing: 0.975, anv: 0.9675, best 0.98 
step 2180, training: 0.866667, testing: 1, anv: 0.97, best 0.98 
step 2200, training: 0.866667, testing: 0.975, anv: 0.97, best 0.98 
step 2220, training: 1, testing: 1, anv: 0.97, best 0.98 
step 2240, training: 0.933333, testing: 0.95, anv: 0.9725, best 0.98 
step 2260, training: 1, testing: 0.975, anv: 0.97, best 0.98 
step 2280, training: 0.866667, testing: 0.95, anv: 0.965, best 0.98 
step 2300, training: 0.933333, testing: 0.95, anv: 0.9675, best 0.98 
step 2320, training: 1, testing: 0.975, anv: 0.975, best 0.98 
step 2340, training: 1, testing: 1, anv: 0.975, best 0.98 
step 2360, training: 0.866667, testing: 0.95, anv: 0.9725, best 0.98 
step 2380, training: 0.933333, testing: 0.975, anv: 0.97, best 0.98 
step 2400, training: 1, testing: 1, anv: 0.9725, best 0.98 
step 2420, training: 1, testing: 0.975, anv: 0.97, best 0.98 
step 2440, training: 0.933333, testing: 0.9, anv: 0.965, best 0.98 
step 2460, training: 1, testing: 1, anv: 0.9675, best 0.98 
step 2480, training: 0.933333, testing: 1, anv: 0.9725, best 0.98 
step 2500, training: 1, testing: 0.975, anv: 0.975, best 0.98 
step 2520, training: 1, testing: 0.975, anv: 0.975, best 0.98 
step 2540, training: 1, testing: 1, anv: 0.975, best 0.98 
step 2560, training: 1, testing: 0.975, anv: 0.9775, best 0.98 
step 2580, training: 1, testing: 1, anv: 0.98, best 0.98 
step 2600, training: 1, testing: 1, anv: 0.98, best 0.98 
step 2620, training: 1, testing: 0.975, anv: 0.98, best 0.98 
step 2640, training: 1, testing: 0.975, anv: 0.9875, best 0.9875 
step 2660, training: 0.933333, testing: 1, anv: 0.9875, best 0.9875 
step 2680, training: 0.933333, testing: 1, anv: 0.9875, best 0.9875 
step 2700, training: 0.933333, testing: 1, anv: 0.99, best 0.99 
step 2720, training: 0.933333, testing: 0.95, anv: 0.9875, best 0.99 
step 2740, training: 1, testing: 1, anv: 0.9875, best 0.99 
step 2760, training: 0.933333, testing: 1, anv: 0.99, best 0.99 
step 2780, training: 1, testing: 1, anv: 0.99, best 0.99 
step 2800, training: 0.933333, testing: 0.95, anv: 0.985, best 0.99 
step 2820, training: 1, testing: 0.95, anv: 0.9825, best 0.99 
step 2840, training: 1, testing: 1, anv: 0.985, best 0.99 
step 2860, training: 0.666667, testing: 0.9, anv: 0.975, best 0.99 
step 2880, training: 1, testing: 1, anv: 0.975, best 0.99 
step 2900, training: 1, testing: 0.95, anv: 0.97, best 0.99 
step 2920, training: 0.933333, testing: 0.925, anv: 0.9675, best 0.99 
step 2940, training: 1, testing: 0.975, anv: 0.965, best 0.99 
step 2960, training: 1, testing: 0.975, anv: 0.9625, best 0.99 
step 2980, training: 1, testing: 0.95, anv: 0.9575, best 0.99 
step 3000, training: 1, testing: 1, anv: 0.9625, best 0.99 
step 3020, training: 1, testing: 0.975, anv: 0.965, best 0.99 
step 3040, training: 1, testing: 0.975, anv: 0.9625, best 0.99 
step 3060, training: 1, testing: 1, anv: 0.9725, best 0.99 
step 3080, training: 0.866667, testing: 0.925, anv: 0.965, best 0.99 
step 3100, training: 1, testing: 1, anv: 0.97, best 0.99 
step 3120, training: 1, testing: 0.975, anv: 0.975, best 0.99 
step 3140, training: 1, testing: 0.95, anv: 0.9725, best 0.99 
step 3160, training: 1, testing: 0.975, anv: 0.9725, best 0.99 
step 3180, training: 1, testing: 0.95, anv: 0.9725, best 0.99 
step 3200, training: 0.866667, testing: 0.975, anv: 0.97, best 0.99 
step 3220, training: 1, testing: 0.925, anv: 0.965, best 0.99 
step 3240, training: 1, testing: 0.95, anv: 0.9625, best 0.99 
step 3260, training: 1, testing: 0.95, anv: 0.9575, best 0.99 
step 3280, training: 1, testing: 0.975, anv: 0.9625, best 0.99 
step 3300, training: 0.933333, testing: 0.925, anv: 0.955, best 0.99 
step 3320, training: 0.866667, testing: 0.975, anv: 0.955, best 0.99 
step 3340, training: 1, testing: 0.975, anv: 0.9575, best 0.99 
step 3360, training: 1, testing: 0.925, anv: 0.9525, best 0.99 
step 3380, training: 1, testing: 0.975, anv: 0.955, best 0.99 
step 3400, training: 1, testing: 0.95, anv: 0.9525, best 0.99 
step 3420, training: 1, testing: 1, anv: 0.96, best 0.99 
step 3440, training: 0.8, testing: 0.95, anv: 0.96, best 0.99 
step 3460, training: 1, testing: 0.95, anv: 0.96, best 0.99 
step 3480, training: 1, testing: 0.975, anv: 0.96, best 0.99 
step 3500, training: 0.8, testing: 0.975, anv: 0.965, best 0.99 
step 3520, training: 0.933333, testing: 0.975, anv: 0.965, best 0.99 
step 3540, training: 0.933333, testing: 0.975, anv: 0.965, best 0.99 
step 3560, training: 0.933333, testing: 0.95, anv: 0.9675, best 0.99 
step 3580, training: 1, testing: 0.95, anv: 0.965, best 0.99 
step 3600, training: 1, testing: 1, anv: 0.97, best 0.99 
step 3620, training: 0.933333, testing: 1, anv: 0.97, best 0.99 
step 3640, training: 1, testing: 1, anv: 0.975, best 0.99 
step 3660, training: 1, testing: 1, anv: 0.98, best 0.99 
step 3680, training: 1, testing: 0.975, anv: 0.98, best 0.99 
step 3700, training: 0.933333, testing: 0.95, anv: 0.9775, best 0.99 
step 3720, training: 0.933333, testing: 1, anv: 0.98, best 0.99 
step 3740, training: 1, testing: 0.975, anv: 0.98, best 0.99 
step 3760, training: 1, testing: 1, anv: 0.985, best 0.99 
step 3780, training: 1, testing: 1, anv: 0.99, best 0.99 
step 3800, training: 1, testing: 1, anv: 0.99, best 0.99 
step 3820, training: 1, testing: 1, anv: 0.99, best 0.99 
step 3840, training: 0.866667, testing: 0.925, anv: 0.9825, best 0.99 
step 3860, training: 1, testing: 0.95, anv: 0.9775, best 0.99 
step 3880, training: 0.8, testing: 0.95, anv: 0.975, best 0.99 
step 3900, training: 0.933333, testing: 0.975, anv: 0.9775, best 0.99 
step 3920, training: 1, testing: 1, anv: 0.9775, best 0.99 
step 3940, training: 0.933333, testing: 0.975, anv: 0.9775, best 0.99 
step 3960, training: 1, testing: 1, anv: 0.9775, best 0.99 
step 3980, training: 1, testing: 0.975, anv: 0.975, best 0.99 
step 4000, training: 1, testing: 1, anv: 0.975, best 0.99 
 
****************************************
current sequence is 9
****************************************
step 0, training: 0.133333, testing: 0.0144928, anv: 0.00144928, best 0.00144928 
step 20, training: 0.666667, testing: 0.927536, anv: 0.0942029, best 0.0942029 
step 40, training: 0.8, testing: 0.927536, anv: 0.186957, best 0.186957 
step 60, training: 0.8, testing: 0.884058, anv: 0.275362, best 0.275362 
step 80, training: 0.866667, testing: 0.942029, anv: 0.369565, best 0.369565 
step 100, training: 0.933333, testing: 0.942029, anv: 0.463768, best 0.463768 
step 120, training: 0.933333, testing: 0.927536, anv: 0.556522, best 0.556522 
step 140, training: 0.866667, testing: 0.942029, anv: 0.650725, best 0.650725 
step 160, training: 0.933333, testing: 0.913043, anv: 0.742029, best 0.742029 
step 180, training: 0.933333, testing: 0.942029, anv: 0.836232, best 0.836232 
step 200, training: 0.866667, testing: 0.884058, anv: 0.923188, best 0.923188 
step 220, training: 0.733333, testing: 0.927536, anv: 0.923188, best 0.923188 
step 240, training: 1, testing: 0.942029, anv: 0.924638, best 0.924638 
step 260, training: 0.933333, testing: 0.942029, anv: 0.930435, best 0.930435 
step 280, training: 0.866667, testing: 0.971014, anv: 0.933333, best 0.933333 
step 300, training: 0.933333, testing: 0.927536, anv: 0.931884, best 0.933333 
step 320, training: 0.933333, testing: 0.956522, anv: 0.934783, best 0.934783 
step 340, training: 0.8, testing: 0.855072, anv: 0.926087, best 0.934783 
step 360, training: 0.933333, testing: 0.942029, anv: 0.928986, best 0.934783 
step 380, training: 0.733333, testing: 0.942029, anv: 0.928986, best 0.934783 
step 400, training: 0.866667, testing: 0.956522, anv: 0.936232, best 0.936232 
step 420, training: 0.933333, testing: 0.971014, anv: 0.94058, best 0.94058 
step 440, training: 0.933333, testing: 0.971014, anv: 0.943478, best 0.943478 
step 460, training: 1, testing: 0.956522, anv: 0.944928, best 0.944928 
step 480, training: 1, testing: 0.971014, anv: 0.944928, best 0.944928 
step 500, training: 1, testing: 0.985507, anv: 0.950725, best 0.950725 
step 520, training: 0.933333, testing: 0.956522, anv: 0.950725, best 0.950725 
step 540, training: 0.933333, testing: 0.956522, anv: 0.96087, best 0.96087 
step 560, training: 0.866667, testing: 0.956522, anv: 0.962319, best 0.962319 
step 580, training: 0.933333, testing: 0.942029, anv: 0.962319, best 0.962319 
step 600, training: 0.866667, testing: 0.942029, anv: 0.96087, best 0.962319 
step 620, training: 0.866667, testing: 0.956522, anv: 0.95942, best 0.962319 
step 640, training: 1, testing: 0.956522, anv: 0.957971, best 0.962319 
step 660, training: 0.866667, testing: 0.942029, anv: 0.956522, best 0.962319 
step 680, training: 0.933333, testing: 0.971014, anv: 0.956522, best 0.962319 
step 700, training: 1, testing: 0.971014, anv: 0.955072, best 0.962319 
step 720, training: 0.933333, testing: 0.971014, anv: 0.956522, best 0.962319 
step 740, training: 1, testing: 0.84058, anv: 0.944928, best 0.962319 
step 760, training: 1, testing: 0.942029, anv: 0.943478, best 0.962319 
step 780, training: 1, testing: 0.73913, anv: 0.923188, best 0.962319 
step 800, training: 0.933333, testing: 0.985507, anv: 0.927536, best 0.962319 
step 820, training: 0.933333, testing: 0.971014, anv: 0.928986, best 0.962319 
step 840, training: 0.933333, testing: 0.956522, anv: 0.928986, best 0.962319 
step 860, training: 1, testing: 0.971014, anv: 0.931884, best 0.962319 
step 880, training: 0.866667, testing: 0.956522, anv: 0.930435, best 0.962319 
step 900, training: 1, testing: 0.971014, anv: 0.930435, best 0.962319 
step 920, training: 0.933333, testing: 0.971014, anv: 0.930435, best 0.962319 
step 940, training: 0.933333, testing: 0.884058, anv: 0.934783, best 0.962319 
step 960, training: 1, testing: 0.971014, anv: 0.937681, best 0.962319 
step 980, training: 0.933333, testing: 0.985507, anv: 0.962319, best 0.962319 
step 1000, training: 0.866667, testing: 0.985507, anv: 0.962319, best 0.962319 
step 1020, training: 0.933333, testing: 0.971014, anv: 0.962319, best 0.962319 
step 1040, training: 0.933333, testing: 0.971014, anv: 0.963768, best 0.963768 
step 1060, training: 0.866667, testing: 0.985507, anv: 0.965217, best 0.965217 
step 1080, training: 0.866667, testing: 0.884058, anv: 0.957971, best 0.965217 
step 1100, training: 0.933333, testing: 0.956522, anv: 0.956522, best 0.965217 
step 1120, training: 1, testing: 0.971014, anv: 0.956522, best 0.965217 
step 1140, training: 0.866667, testing: 0.971014, anv: 0.965217, best 0.965217 
step 1160, training: 0.933333, testing: 0.971014, anv: 0.965217, best 0.965217 
step 1180, training: 0.933333, testing: 0.985507, anv: 0.965217, best 0.965217 
step 1200, training: 1, testing: 0.985507, anv: 0.965217, best 0.965217 
step 1220, training: 0.933333, testing: 0.971014, anv: 0.965217, best 0.965217 
step 1240, training: 1, testing: 0.985507, anv: 0.966667, best 0.966667 
step 1260, training: 0.933333, testing: 0.985507, anv: 0.966667, best 0.966667 
step 1280, training: 1, testing: 0.971014, anv: 0.975362, best 0.975362 
step 1300, training: 0.933333, testing: 0.956522, anv: 0.975362, best 0.975362 
step 1320, training: 0.933333, testing: 0.971014, anv: 0.975362, best 0.975362 
step 1340, training: 1, testing: 0.971014, anv: 0.975362, best 0.975362 
step 1360, training: 1, testing: 0.971014, anv: 0.975362, best 0.975362 
step 1380, training: 0.933333, testing: 0.985507, anv: 0.975362, best 0.975362 
step 1400, training: 1, testing: 0.971014, anv: 0.973913, best 0.975362 
step 1420, training: 0.933333, testing: 0.956522, anv: 0.972464, best 0.975362 
step 1440, training: 0.933333, testing: 0.956522, anv: 0.969565, best 0.975362 
step 1460, training: 1, testing: 0.913043, anv: 0.962319, best 0.975362 
step 1480, training: 1, testing: 0.971014, anv: 0.962319, best 0.975362 
step 1500, training: 1, testing: 0.985507, anv: 0.965217, best 0.975362 
step 1520, training: 1, testing: 0.956522, anv: 0.963768, best 0.975362 
step 1540, training: 1, testing: 0.985507, anv: 0.965217, best 0.975362 
step 1560, training: 1, testing: 0.956522, anv: 0.963768, best 0.975362 
step 1580, training: 0.933333, testing: 0.956522, anv: 0.96087, best 0.975362 
step 1600, training: 1, testing: 0.956522, anv: 0.95942, best 0.975362 
step 1620, training: 1, testing: 0.971014, anv: 0.96087, best 0.975362 
step 1640, training: 1, testing: 0.971014, anv: 0.962319, best 0.975362 
step 1660, training: 1, testing: 0.985507, anv: 0.969565, best 0.975362 
step 1680, training: 1, testing: 0.971014, anv: 0.969565, best 0.975362 
step 1700, training: 1, testing: 0.971014, anv: 0.968116, best 0.975362 
step 1720, training: 1, testing: 0.985507, anv: 0.971014, best 0.975362 
step 1740, training: 0.866667, testing: 0.971014, anv: 0.969565, best 0.975362 
step 1760, training: 0.933333, testing: 0.985507, anv: 0.972464, best 0.975362 
step 1780, training: 1, testing: 0.985507, anv: 0.975362, best 0.975362 
step 1800, training: 1, testing: 0.956522, anv: 0.975362, best 0.975362 
step 1820, training: 1, testing: 0.985507, anv: 0.976812, best 0.976812 
step 1840, training: 1, testing: 0.956522, anv: 0.975362, best 0.976812 
step 1860, training: 1, testing: 0.971014, anv: 0.973913, best 0.976812 
step 1880, training: 1, testing: 0.985507, anv: 0.975362, best 0.976812 
step 1900, training: 0.866667, testing: 0.956522, anv: 0.973913, best 0.976812 
step 1920, training: 0.933333, testing: 0.971014, anv: 0.972464, best 0.976812 
step 1940, training: 1, testing: 1, anv: 0.975362, best 0.976812 
step 1960, training: 1, testing: 0.956522, anv: 0.972464, best 0.976812 
step 1980, training: 1, testing: 0.985507, anv: 0.972464, best 0.976812 
step 2000, training: 1, testing: 0.956522, anv: 0.972464, best 0.976812 
step 2020, training: 0.866667, testing: 0.913043, anv: 0.965217, best 0.976812 
step 2040, training: 1, testing: 0.985507, anv: 0.968116, best 0.976812 
step 2060, training: 1, testing: 0.971014, anv: 0.968116, best 0.976812 
step 2080, training: 1, testing: 0.956522, anv: 0.965217, best 0.976812 
step 2100, training: 1, testing: 0.956522, anv: 0.965217, best 0.976812 
step 2120, training: 0.933333, testing: 0.985507, anv: 0.966667, best 0.976812 
step 2140, training: 1, testing: 0.956522, anv: 0.962319, best 0.976812 
step 2160, training: 1, testing: 0.985507, anv: 0.965217, best 0.976812 
step 2180, training: 1, testing: 0.927536, anv: 0.95942, best 0.976812 
step 2200, training: 1, testing: 0.971014, anv: 0.96087, best 0.976812 
step 2220, training: 1, testing: 0.985507, anv: 0.968116, best 0.976812 
step 2240, training: 0.866667, testing: 0.956522, anv: 0.965217, best 0.976812 
step 2260, training: 0.866667, testing: 0.971014, anv: 0.965217, best 0.976812 
step 2280, training: 1, testing: 0.985507, anv: 0.968116, best 0.976812 
step 2300, training: 0.933333, testing: 0.971014, anv: 0.969565, best 0.976812 
step 2320, training: 0.866667, testing: 0.971014, anv: 0.968116, best 0.976812 
step 2340, training: 1, testing: 0.971014, anv: 0.969565, best 0.976812 
step 2360, training: 1, testing: 0.971014, anv: 0.968116, best 0.976812 
step 2380, training: 1, testing: 0.971014, anv: 0.972464, best 0.976812 
step 2400, training: 0.933333, testing: 0.985507, anv: 0.973913, best 0.976812 
step 2420, training: 1, testing: 0.971014, anv: 0.972464, best 0.976812 
